Date,price,high,low,upper_bound,lower_bound,position,market_return,trades,strategy_return,equity
2026-03-16,47.2728157043457,48.079622412700246,46.99392124698206,51.75506954010857,45.32054842047279,0.0,0.03331143684020765,0.0,0.0,7874.36067955582
2026-03-17,47.97005844116211,48.56769054164775,47.62144034915419,51.75506954010857,45.32054842047279,0.0,0.014749337995373812,0.0,0.0,7874.36067955582
2026-03-18,45.91817855834961,47.92025317980337,45.868376519930536,51.75506954010857,45.32054842047279,0.0,-0.04277417934208361,0.0,-0.0,7874.36067955582
2026-03-19,45.509796142578125,46.13731247090584,44.12527894488599,51.75506954010857,45.32054842047279,0.0,-0.008893698064537547,0.0,-0.0,7874.36067955582
2026-03-20,42.91009521484375,45.03169180413719,42.13316893458564,51.75506954010857,44.12527894488599,0.0,-0.05712398534130414,0.0,-0.0,7874.36067955582
2026-03-23,44.39421844482422,45.967988848937765,43.95595514477287,51.75506954010857,42.13316893458564,0.0,0.034586808128709734,0.0,0.0,7874.36067955582
2026-03-24,43.44796371459961,44.374296142460075,43.019659310334994,51.75506954010857,42.13316893458564,0.0,-0.021314818987086648,0.0,-0.0,7874.36067955582
2026-03-25,44.288028717041016,45.11612390592085,43.84904083501617,51.75506954010857,42.13316893458564,0.0,0.01933496833038295,0.0,0.0,7874.36067955582
2026-03-26,41.13528823852539,43.57966099348699,41.0554739892431,51.43633316381875,42.13316893458564,0.0,-0.07118719369197213,0.0,-0.0,7874.36067955582
2026-03-27,38.690914154052734,40.49675762896555,38.471422121617934,50.58968364081711,41.0554739892431,0.0,-0.05942280190912508,0.0,-0.0,7874.36067955582
2026-03-30,37.80295944213867,39.8183196059819,37.234269136185326,50.58968364081711,38.471422121617934,0.0,-0.02294995430654756,0.0,-0.0,7874.36067955582
2026-03-31,41.58425521850586,41.90351982699872,38.9802501631643,50.58968364081711,37.234269136185326,0.0,0.10002644851535636,0.0,0.0,7874.36067955582
2026-04-01,43.13069152832031,43.878968627297276,42.31257553791356,50.58968364081711,37.234269136185326,0.0,0.03718802469080318,0.0,0.0,7874.36067955582
2026-04-02,43.230464935302734,43.449956967250394,40.347100593996906,50.55980095356872,37.234269136185326,0.0,0.002313280947904728,0.0,0.0,7874.36067955582
2026-04-06,43.998695373535156,44.48757145810085,43.17060396433071,50.53988491740367,37.234269136185326,0.0,0.017770580061586827,0.0,0.0,7874.36067955582
2026-04-07,44.048580169677734,44.10843990191699,41.743885330112846,50.53988491740367,37.234269136185326,0.0,0.0011337789841054935,0.0,0.0,7874.36067955582
2026-04-08,47.88973617553711,48.80762095871978,47.04169028646902,50.53988491740367,37.234269136185326,0.0,0.08720272006641339,0.0,0.0,7874.36067955582
2026-04-09,48.847530364990234,48.977232800467895,47.20132295473171,50.32074864990967,37.234269136185326,0.0,0.019999988848182104,0.0,0.0,7874.36067955582
2026-04-10,49.057044982910156,49.69557797363586,48.707850524331704,48.977232800467895,37.234269136185326,0.0,0.004289154771068615,0.0,0.0,7874.36067955582
2026-04-13,50.54362487792969,50.62344293064495,48.34867790540515,49.69557797363586,37.234269136185326,1.0,0.030303086856075634,1.0,0.028803086856075633,8101.1665741451325
2026-04-14,53.28730773925781,53.30726225247301,51.261972222093384,50.62344293064495,37.234269136185326,1.0,0.05428346043550536,0.0,0.05428346043550536,8540.925929354178
2026-04-15,55.52216339111328,55.61195679704673,53.20749315586698,53.30726225247301,38.9802501631643,1.0,0.041939736621540824,0.0,0.041939736621540824,8899.13011333538
2026-04-16,56.30037307739258,56.78924535079605,54.97342643771435,55.61195679704673,40.347100593996906,1.0,0.014016198914969857,0.0,0.014016198914969857,9023.862091174089
2026-04-17,58.45541000366211,58.80460447801134,57.23821131147164,56.78924535079605,40.347100593996906,1.0,0.03827748926827068,0.0,0.03827748926827068,9369.272875527358
2026-04-20,57.94658279418945,58.44543421436284,56.77926849189789,58.80460447801134,41.743885330112846,1.0,-0.008704535806707714,0.0,-0.008704535806707714,9287.717704299515
2026-04-21,57.26814270019531,58.834535804242876,56.68947324472084,58.80460447801134,41.743885330112846,1.0,-0.011708025931464805,0.0,-0.011708025931464805,9178.976864573453
2026-04-22,60.071685791015625,60.16147919692182,58.35563953115791,58.834535804242876,47.04169028646902,1.0,0.048954671107410475,0.0,0.048954671107410475,9628.330658081175
2026-04-23,59.083961486816406,60.59049105175393,57.45770484468852,60.16147919692182,47.20132295473171,1.0,-0.016442426930308396,0.0,-0.016442426930308396,9470.017534774826
2026-04-24,62.416290283203125,62.595877096698835,60.420884627414544,60.59049105175393,48.34867790540515,1.0,0.05639988776193139,0.0,0.05639988776193139,10004.12546083965
2026-04-27,62.4961051940918,62.555968734537565,61.49840235560136,62.595877096698835,48.34867790540515,1.0,0.001278751276734491,0.0,0.001278751276734491,10016.91824904531
2026-04-28,60.60047149658203,61.1891163178178,59.542905127906195,62.595877096698835,51.261972222093384,1.0,-0.0303320293580307,0.0,-0.0303320293580307,9713.084790638275
2026-04-29,61.717899322509766,61.72787467646534,60.311138446843486,62.595877096698835,53.20749315586698,1.0,0.018439259601977787,0.0,0.018439259601977787,9892.186882628876
2026-04-30,63.394039154052734,63.65344021697019,60.56056294573439,62.595877096698835,54.97342643771435,1.0,0.02715808298633471,0.0,0.02715808298633471,10160.839714903643
2026-05-01,65.1500015258789,65.68875438608372,63.66342255054974,63.65344021697019,56.68947324472084,1.0,0.02769917164544511,0.0,0.02769917164544511,10442.286558228612
2026-05-04,64.76089477539062,65.8982754001298,63.63348569847177,65.68875438608372,56.68947324472084,1.0,-0.005972474925172833,0.0,-0.005972474925172833,10379.920263598124
2026-05-05,67.23519134521484,67.61431567042055,66.09781075772942,65.8982754001298,56.68947324472084,1.0,0.038206645822386864,0.0,0.038206645822386864,10776.502200774034
2026-05-06,71.40559387207031,71.49539108825367,68.72177072459273,67.61431567042055,57.45770484468852,1.0,0.062027079025369414,0.0,0.062027079025369414,11444.937154398513
2026-05-07,71.17611694335938,73.131621207969,70.21832313049858,71.49539108825367,57.45770484468852,1.0,-0.003213710807056236,0.0,-0.003213710807056236,11408.156436179344
2026-05-08,76.10477447509766,76.13470434360123,72.53299633753952,73.131621207969,59.542905127906195,1.0,0.06924594573851817,0.0,0.06924594573851817,12198.125017735547
2026-05-11,76.78321075439453,77.1822934184929,75.37645368798694,76.13470434360123,59.542905127906195,1.0,0.008914503511456617,0.0,0.008914503511456617,12306.865246039335
2026-05-12,74.78780364990234,75.75557661842068,71.38564093837091,77.1822934184929,59.542905127906195,1.0,-0.02598754447602969,0.0,-0.02598754447602969,11987.040038097386
2026-05-13,77.06256866455078,77.7609652507958,74.01957943406188,77.1822934184929,60.311138446843486,1.0,0.030416256443324574,0.0,0.030416256443324574,12351.640921892555
2026-05-14,78.76863861083984,79.49696505580094,76.98275717041803,77.7609652507958,60.56056294573439,1.0,0.022138763031835706,0.0,0.022138763031835706,12625.090973316659
2026-05-15,75.16693115234375,77.19227438804792,74.05948796101431,79.49696505580094,63.63348569847177,1.0,-0.04572514546418016,0.0,-0.04572514546418016,12047.806852063248
2026-05-18,74.14927673339844,76.09479427831525,71.93437515188158,79.49696505580094,63.63348569847177,1.0,-0.013538592082238843,0.0,-0.013538592082238843,11884.696509607562
2026-05-19,72.76246643066406,74.32885954204176,70.79699067185476,79.49696505580094,66.09781075772942,1.0,-0.018702951179424332,0.0,-0.018702951179424332,11662.417611006098
2026-05-20,76.33424377441406,76.35419448130051,73.45088327568436,79.49696505580094,68.72177072459273,1.0,0.04908818404545934,0.0,0.04908818404545934,12234.904513110172
2026-05-21,76.77323150634766,77.61130586117851,74.29893269314337,79.49696505580094,70.21832313049858,1.0,0.005750862394483303,0.0,0.005750862394483303,12305.265765374712
2026-05-22,77.66118621826172,79.14776894584234,77.15236324512398,79.49696505580094,70.79699067185476,1.0,0.01156594159828539,0.0,0.01156594159828539,12447.587750568417
2026-05-26,81.7617416381836,82.08100623057936,79.79627351079392,79.49696505580094,70.79699067185476,1.0,0.0528005767050419,0.0,0.0528005767050419,13104.827562385044
2026-05-27,81.48239135742188,82.71954839359978,80.14547316874199,82.08100623057936,70.79699067185476,1.0,-0.0034166380897060478,0.0,-0.0034166380897060478,13060.053109376371
2026-05-28,83.4877700805664,83.85692285450477,80.47471099284057,82.71954839359978,70.79699067185476,1.0,0.024611191322895243,0.0,0.024611191322895243,13381.476575138404
2026-05-29,84.36575317382812,85.50313384911435,83.33812042439136,83.85692285450477,70.79699067185476,1.0,0.010516307866582864,0.0,0.010516307866582864,13522.200302512027
